fra;strate2;jour;tx_indic_7J_DC;tx_indic_7J_hosp;tx_indic_7J_SC;tx_prev_hosp;tx_prev_SC
FR;0;2020-12-08;3.01869947245023;12.0852277497748;1.59576857600898;40.9193206376608;4.88117446779218
FR;0;2020-12-09;2.96357021258811;12.0241385699276;1.60768841597917;40.2488296393377;4.79475562800832
FR;0;2020-12-10;2.97847001255085;11.8691806503152;1.60470845598662;39.7243566806494;4.66512736833252
FR;0;2020-12-11;2.98889987252476;11.7470022906207;1.66430765583757;39.2460731018456;4.57870852854865
FR;0;2020-12-12;2.95165037261792;11.8364010903972;1.69708721575559;38.2358666643721;4.47589990880577
FR;0;2020-12-13;2.8965211127558;11.7425323506319;1.6851673757854;38.3803947240106;4.48781974877596
FR;0;2020-12-14;2.80861229297566;11.9466596101214;1.69708721575559;39.9165641001687;4.63085782841822
FR;0;2020-12-15;2.85331169286387;12.064368029827;1.7075170757295;39.4025210014543;4.58019850854492
FR;0;2020-12-16;2.85182171286759;12.0703279498121;1.69261727576676;38.8258987428964;4.4744099288095
FR;0;2020-12-17;2.76838283307627;12.0956576097488;1.7358266956587;38.4489338038392;4.41630070895483
FR;0;2020-12-18;2.74603313313217;12.0718179298084;1.70155715574441;38.0198195649124;4.3671313690778
FR;0;2020-12-19;2.71474355321043;12.0435083098792;1.68218741579285;36.9127644276812;4.237503109402
FR;0;2020-12-20;2.73411329316198;12.0733079098047;1.68665735578167;37.1303015071371;4.28518246928276
FR;0;2020-12-21;2.76242291309118;11.8557708303487;1.6345080559121;38.3803947240106;4.38948106902191
FR;0;2020-12-22;2.79669245300547;11.8602407703375;1.65983771584875;37.9408506251099;4.34329168913743
FR;0;2020-12-23;2.80414235298684;11.7887217305164;1.66281767584129;37.2852594267496;4.25687284935356
FR;0;2020-12-24;2.82053213294585;11.5503249311126;1.63301807591582;36.2720730292835;4.12724458967776
FR;0;2020-12-25;2.73262331316571;10.6354772134007;1.56745895607979;34.8595719928162;4.01549608995724
FR;0;2020-12-26;2.76242291309118;10.4313499539112;1.58235875604252;35.3780850315194;4.10787484972621
FR;0;2020-12-27;2.82500207293467;10.452209673859;1.61364833596427;35.6149918509269;4.14661432962932
FR;0;2020-12-28;2.81904215294958;10.5803479535385;1.67324753581521;36.9366041076216;4.29859228924922
FR;0;2020-12-29;2.78328263303901;10.5252186936764;1.64344793588974;36.9306441876365;4.21813336945045
FR;0;2020-12-30;2.78477261303528;10.5967377334976;1.65238781586738;36.7324768481321;4.14512434963304
FR;0;2020-12-31;2.75497301310981;10.6950764132516;1.67473751581148;36.2333335493804;4.05870550984918
FR;0;2021-01-01;2.75199305311727;10.8232146929311;1.70006717574813;35.1933275119815;3.97228667006531
FR;0;2021-01-02;2.70729365322906;10.969232732566;1.69708721575559;35.8191191104164;4.06168546984172
FR;0;2021-01-03;2.60001509349736;11.1584601920927;1.71645695570714;36.3063425691978;4.12873456967403
FR;0;2021-01-04;2.60597501348246;11.2106094919623;1.7298667756736;37.7501331855869;4.28369248928649
FR;0;2021-01-05;2.57468543356071;11.4043068914778;1.74923651562516;37.5951752659745;4.1928037095138
FR;0;2021-01-06;2.53296599366505;11.5682046910679;1.7641363155879;37.3835981065036;4.11830470970012
FR;0;2021-01-07;2.51657621370604;11.8796105102891;1.80585575548355;37.1764908870216;4.12426462968521
FR;0;2021-01-08;2.5359459536576;12.8123379879563;1.87588481530841;37.0900720472377;4.11532474970757
FR;0;2021-01-09;2.57021549357189;12.9970955074943;1.90866437522643;36.427030948896;4.07807524980073
FR;0;2021-01-10;2.59107521351972;12.8451175478744;1.88333471528978;36.7309868681358;4.12128466969267
FR;0;2021-01-11;2.58958523352345;12.9285564276657;1.86843491532704;38.3163255841709;4.26283276933866
FR;0;2021-01-12;2.56872551357562;13.1386436071403;1.95336377511464;38.338675284115;4.27326262931257
FR;0;2021-01-13;2.5866052735309;13.5245484261751;1.98763331502893;38.5979318034666;4.32541192918214
FR;0;2021-01-14;2.65067441337066;13.8001947254857;2.00402309498794;38.7573596630678;4.32541192918214
FR;0;2021-01-15;2.70878363322533;14.1428901246286;2.08746197477926;38.9331773026281;4.37607124905545
FR;0;2021-01-16;2.69090387327005;14.324667684174;2.13067139467119;38.3044057442007;4.33435180915979
FR;0;2021-01-17;2.72815337317689;14.5079352237157;2.19027059452213;38.720110163161;4.42971052892129
FR;0;2021-01-18;2.74305317313962;14.8357308228958;2.24986979437308;40.5617254385551;4.62936784842195
FR;0;2021-01-19;2.80861229297566;15.081577522281;2.29158923426874;40.6436743383502;4.65916744834742
FR;0;2021-01-20;2.89205117276698;15.1918360420052;2.36161829409359;40.8731312577763;4.68598708828035
FR;0;2021-01-21;2.97995999254712;15.3557338415953;2.44356719388864;41.1145080171726;4.75452616810893
FR;0;2021-01-22;3.0768086923049;15.4749322412972;2.43313733391472;41.3275751566397;4.77985582804558
FR;0;2021-01-23;3.15279767211485;15.6149903609469;2.48975657377312;40.7926723379775;4.77389590806049
FR;0;2021-01-24;3.24517643188381;15.8086877604625;2.51508623370977;41.3037354766994;4.85137486786671
FR;0;2021-01-25;3.31818545170122;15.9189462801867;2.62534475343401;43.0917114722276;5.13447106715869
FR;0;2021-01-26;3.35990489159688;15.8682869603134;2.66408423333713;42.9948627724699;5.15682076710279
FR;0;2021-01-27;3.38076461154471;15.6120104009544;2.65663433335576;42.7743457330214;5.11957126719595
FR;0;2021-01-28;3.38374457153726;15.5658210210699;2.61789485345264;42.6506773933307;5.08977166727048
FR;0;2021-01-29;3.42546401143291;15.4838721212748;2.61789485345264;42.5955481334685;5.10914140722204
FR;0;2021-01-30;3.45675359135466;15.4093731214612;2.59256519351599;41.7343396956224;5.03464240740836
FR;0;2021-01-31;3.42844397142546;15.41384306145;2.58511529353463;42.2379529343629;5.07040192731892
FR;0;2021-02-01;3.48208325129131;15.4689723213121;2.5642555735868;44.0020892499508;5.33412838665935
FR;0;2021-02-02;3.50592293123169;15.6120104009544;2.51657621370604;43.8054118904427;5.33263840666307
FR;0;2021-02-03;3.50592293123169;15.7043891607233;2.5076363337284;43.4582465513109;5.29240894676369
FR;0;2021-02-04;3.45228365136584;15.7177989806898;2.55084575362034;43.2198497519072;5.29836886674878
FR;0;2021-02-05;3.31967543169749;15.5255915611705;2.5582956536017;42.7683858130363;5.28346906678604
FR;0;2021-02-06;3.30626561173103;15.4928120012525;2.5642555735868;41.7462595355926;5.23876966689784
FR;0;2021-02-07;3.30626561173103;15.4019232214798;2.60448503348618;42.0964048347169;5.32816846667425
FR;0;2021-02-08;3.25411631186145;15.0264482624189;2.59405517351227;43.5342355311209;5.55911536609665
FR;0;2021-02-09;3.257096271854;14.6360735033952;2.60597501348246;42.8473547528388;5.49206626626434
FR;0;2021-02-10;3.25858625185028;14.3052979442224;2.61938483344892;42.1887835944859;5.41905724644694
FR;0;2021-02-11;3.26752613182792;13.9030033452286;2.608954973475;41.4274038163901;5.42203720643949
FR;0;2021-02-12;3.29434577176084;13.7733750855528;2.62385477343774;40.8016122179552;5.39670754650283
FR;0;2021-02-13;3.2630561918391;13.5260384061714;2.61342491346382;39.5395991611115;5.33710834665189
FR;0;2021-02-14;3.23176661191735;13.3293610466633;2.59554515350854;39.7064769206941;5.41309732646184
FR;0;2021-02-15;3.17663735205523;13.2250624469241;2.5642555735868;41.138347697113;5.61722458595132
FR;0;2021-02-16;3.10064837224528;13.0507347873601;2.54190587364269;40.1326111996283;5.55315544611156
FR;0;2021-02-17;3.04700909237943;13.120763847185;2.55382571361288;39.7124368406792;5.5114360062159
FR;0;2021-02-18;3.01273955246514;13.1133139472036;2.57915537354953;39.1477344220915;5.52782578617491
FR;0;2021-02-19;2.99187983251731;12.9687858875651;2.55531569360916;38.6202815034107;5.47269652631279
FR;0;2021-02-20;2.9471804326291;13.1133139472036;2.58511529353463;37.6428546258552;5.41309732646184
FR;0;2021-02-21;2.89354115276325;13.2801917067862;2.58511529353463;38.0540891048267;5.4607766863426
FR;0;2021-02-22;2.81904215294958;13.3383009266409;2.61789485345264;39.6111182009326;5.67682378580226
FR;0;2021-02-23;2.77583273305764;13.3025414067303;2.60746499347873;39.0285360223896;5.6693738858209
FR;0;2021-02-24;2.71474355321043;13.1893029270136;2.63130467341911;38.5681322035411;5.64255424588797
FR;0;2021-02-25;2.69090387327005;13.2444321868757;2.62832471342656;38.2194768844131;5.60828470597368
FR;0;2021-02-26;2.67153413331849;13.2995614467378;2.73113333316944;37.7620530255571;5.69321356576127
FR;0;2021-02-27;2.66706419332967;13.3532007266036;2.75944295309863;36.9440540076029;5.65149412586561
FR;0;2021-02-28;2.69090387327005;13.3055213667229;2.80861229297566;37.3061191466974;5.74983280561967
FR;0;2021-03-01;2.74305317313962;13.2414522268831;2.87119145281915;38.7350099631238;5.97779974504952
FR;0;2021-03-02;2.78775257302783;13.3636305865776;2.9471804326291;38.0972985247187;5.97630976505325
FR;0;2021-03-03;2.83245197291604;13.4962388062459;2.95612031260674;37.8618816853074;5.99269954501226
FR;0;2021-03-04;2.78775257302783;13.5394482261378;3.03806921240179;37.6652043257993;6.04186888488929
FR;0;2021-03-05;2.71921349319925;13.5975574459925;3.03210929241669;37.4431973063546;6.09699814475141
FR;0;2021-03-06;2.69537381325887;13.4679291863167;3.04104917239434;36.5700690285383;6.07315846481103
FR;0;2021-03-07;2.6596142933483;13.5215684661826;3.00230969249122;36.9842834675023;6.15510736460608
FR;0;2021-03-08;2.61193493346755;13.5692478260633;3.00677963248004;38.4981031437162;6.42628372392786
FR;0;2021-03-09;2.52104615369486;13.4872989262683;3.03657923240552;38.0630289848044;6.43969354389433
FR;0;2021-03-10;2.50018643374703;13.4187598464397;3.07233875231608;37.6175249659186;6.41734384395022
FR;0;2021-03-11;2.4852866337843;13.5871275860186;3.10958825222292;37.4700169462875;6.50376268373409
FR;0;2021-03-12;2.52253613369114;13.6169271859441;3.14236781214094;37.2718496067831;6.58571158352914
FR;0;2021-03-13;2.51806619370232;13.959622585087;3.16769747207759;36.5655990885494;6.52164244368937
FR;0;2021-03-14;2.48677661378057;14.1965294044945;3.29583575175712;37.1958606269732;6.69001018326828
FR;0;2021-03-15;2.46591689383274;14.5258149836709;3.28987583177202;39.0330059623785;6.9313869426646
FR;0;2021-03-16;2.5135962537135;14.7746416430486;3.3137155117124;38.7886492429896;6.88519756278012
FR;0;2021-03-17;2.51210627371722;15.1426667021282;3.3926844515149;38.7752394230231;6.94479676263106
FR;0;2021-03-18;2.53445597366133;15.3467939616177;3.43142393141801;38.8765580627697;6.99545608250437
FR;0;2021-03-19;2.54786579362779;15.9472559001159;3.53423255116088;39.1417745021064;7.04015548239257
FR;0;2021-03-20;2.52998603367251;16.0917839597545;3.6236313509373;38.594951843474;7.07144506231432
FR;0;2021-03-21;2.61342491346382;16.2497218393594;3.63555119090749;39.2669328217934;7.25769256184851
FR;0;2021-03-22;2.61342491346382;16.5238781586738;3.73537985065782;41.2500961968335;7.55419858110695
FR;0;2021-03-23;2.58958523352345;17.0647408973211;3.84414839038578;41.3931342764758;7.61826772094671
FR;0;2021-03-24;2.56574555358307;17.2643982168217;3.87841793030008;41.2992655367105;7.65700720084983
FR;0;2021-03-25;2.59703513350482;17.706922275715;3.94695701012866;41.6389809758609;7.75832584059643
FR;0;2021-03-26;2.60746499347873;17.8514503353535;4.02145600994234;42.0204158549069;7.810475140466
FR;0;2021-03-27;2.64769445337812;18.0823972347759;4.08701512977838;41.4735931962745;7.83282484041011
FR;0;2021-03-28;2.59256519351599;18.213515474448;4.06764538982682;42.1485541345865;7.92371362018279
FR;0;2021-03-29;2.63577461340793;18.5696206935574;4.1928037095138;44.4133237289223;8.34090801913939
FR;0;2021-03-30;2.72964335317316;18.6515695933524;4.237503109402;44.2330361493732;8.33643807915057
FR;0;2021-03-31;2.8175521729533;18.8959263127413;4.32988186917097;44.0601984698054;8.35431783910585
FR;0;2021-04-01;2.85778163285269;19.0076748124618;4.43418046891011;44.2315461693769;8.46755631882264
FR;0;2021-04-02;2.89354115276325;19.1998822319811;4.44461032888403;44.34627462909;8.55397515860651
FR;0;2021-04-03;2.96655017258066;19.3920896515004;4.49526964875733;43.6608838308041;8.53460541865495
FR;0;2021-04-04;3.02763935242787;19.6945555907439;4.63979770839587;44.2285662093844;8.71638297820033
FR;0;2021-04-05;3.0544589923608;19.0136347324469;4.56231874858964;45.5561383860641;8.96520963757801
FR;0;2021-04-06;3.06935879232353;19.259481431832;4.62191794844058;47.5542015610669;9.27363549680664
FR;0;2021-04-07;3.07084877231981;19.1998822319811;4.67406724831016;46.7853718829898;9.28555533677683
FR;0;2021-04-08;3.05892893234962;19.1238932521711;4.61297806846294;46.3875472239847;9.264695616829
FR;0;2021-04-09;3.12150809219311;19.1581627920854;4.6606574283437;46.1744800845176;9.31386495670603
FR;0;2021-04-10;3.09915839224901;19.2892810317575;4.61744800845176;45.2492025068317;9.22595613692588
FR;0;2021-04-11;3.12001811219684;19.193922311996;4.58019850854492;45.8913838852257;9.35260443660914
FR;0;2021-04-12;3.13044797217075;19.634956390893;4.63085782841822;47.7478989605825;9.67742007579677
FR;0;2021-04-13;3.11256821221547;19.2013722119774;4.57274860856356;47.0893278022296;9.59249121600918
FR;0;2021-04-14;3.06488885233471;19.2445816318693;4.51612936870516;46.5946544434668;9.49713249624767
FR;0;2021-04-15;3.08872853227509;19.0821738122755;4.51761934870144;46.214709544417;9.45988299634083
FR;0;2021-04-16;3.04700909237943;18.703718893222;4.40289088898837;45.8735041252704;9.439023276393
FR;0;2021-04-17;3.02167943244278;18.4340325138965;4.41034078896974;44.8811774477522;9.2870453167731
FR;0;2021-04-18;2.99187983251731;18.2388451343846;4.34776162912625;45.3862806664889;9.33621465665013
FR;0;2021-04-19;3.04551911238316;18.2939743942468;4.40289088898837;47.3724240015216;9.71764953569616
FR;0;2021-04-20;3.04253915239061;18.3327138741499;4.39395100901073;46.780901943001;9.57908139604272
FR;0;2021-04-21;3.07531871230863;18.1464663746157;4.37160130906663;46.2012997244506;9.56418159607998
FR;0;2021-04-22;3.04253915239061;17.8708200753051;4.34180170914115;45.6634169457958;9.52842207616942
FR;0;2021-04-23;2.97400007256203;17.7575815955883;4.31200210921568;45.2626123267982;9.44945313636692
FR;0;2021-04-24;2.9978397525024;17.4268060364156;4.24793296937592;44.063178429798;9.31833489669484
FR;0;2021-04-25;2.98591991253221;17.200329076982;4.21068346946908;44.3120050891757;9.35856435659423
FR;0;2021-04-26;2.93079065267009;16.7414152381297;4.02443596993489;45.8705241652778;9.54779181612097
FR;0;2021-04-27;2.93824055265146;16.3108110192067;3.92460731018456;44.9586564075584;9.33025473666503
FR;0;2021-04-28;2.9188708126999;15.8459372603693;3.81732875045286;44.0214589899023;9.22595613692588
FR;0;2021-04-29;2.85927161284896;15.3780835415394;3.62810129092612;43.1349208921196;9.02033889744013
FR;0;2021-04-30;2.84735177287877;14.9772789225418;3.57893195104909;42.5657485335431;8.87134089781278
FR;0;2021-05-01;2.75199305311727;14.5213450436821;3.42099407144409;40.8969709377167;8.57185491856179
FR;0;2021-05-02;2.69090387327005;14.1860995445206;3.33904517164905;41.1130180371764;8.57930481854316
FR;0;2021-05-03;2.608954973475;13.5141185662012;3.19302713201424;42.1485541345865;8.69850321824504
FR;0;2021-05-04;2.50465637373585;12.8749171477998;3.04700909237943;40.7077434781899;8.41391703895679
FR;0;2021-05-05;2.39886779400043;12.2148560094506;2.92185077269245;39.3414318216071;8.22915951941887
FR;0;2021-05-06;2.41376759396317;11.8542808503524;2.82053213294585;38.2373566443684;7.95947314009336
FR;0;2021-05-07;2.38247801404142;11.1376004721449;2.65812431335203;37.0006732474613;7.71362644070822
FR;0;2021-05-08;2.33777861415322;10.7740453530541;2.57915537354953;35.3944748114784;7.40967052146841
FR;0;2021-05-09;2.32287881419048;10.4492297138665;2.43760727390354;35.3959647914747;7.3485813416212
FR;0;2021-05-10;2.26625957433209;10.1005743947385;2.37949805404888;36.2020439694587;7.3992406614945
FR;0;2021-05-11;2.18580065453331;9.53587197615079;2.23348001441407;34.5898856134907;7.07293504231059
FR;0;2021-05-12;2.11726157470473;9.09036795726499;2.09491187476063;33.1893044169936;6.81814846294781
FR;0;2021-05-13;1.96081367509601;8.29918857924373;1.93548401515935;31.4981771212231;6.48886288377135
FR;0;2021-05-14;1.84906517537549;7.90732384022378;1.84161527539412;31.6918745207386;6.48737290377508
FR;0;2021-05-15;1.75668641560653;7.58548816102869;1.76860625557672;30.3300328041446;6.22364644443466
FR;0;2021-05-16;1.60172849599408;7.25471260185596;1.7298667756736;30.2406340043682;6.17596708455391
FR;0;2021-05-17;1.5212695761953;6.84794806287328;1.60321847599035;30.8545057628329;6.22364644443466
FR;0;2021-05-18;1.47210023631828;6.56932180357013;1.58384873603879;29.5463033261047;5.92714042517622
FR;0;2021-05-19;1.38270143654186;6.3622145840881;1.52871947617667;28.3632592090635;5.71258330571283
FR;0;2021-05-20;1.3469419166313;6.32347510418499;1.55702909610587;27.3441128916124;5.49653620625316
FR;0;2021-05-21;1.31714231670583;6.09997810474396;1.49295995626611;26.4963142737327;5.28942898677114
FR;0;2021-05-22;1.29926255675054;5.98822960502344;1.45571045635927;25.2268513169076;5.04954220737109
FR;0;2021-05-23;1.296282596758;5.7990021454967;1.41548099645988;25.0048442974629;5.00484280748289
FR;0;2021-05-24;1.24860323687724;5.36243800658854;1.33651205665738;25.1642721570642;4.97802316754996
FR;0;2021-05-25;1.1949639570114;5.10169150724067;1.2903226767729;25.250690996848;4.98249310753879
FR;0;2021-05-26;1.18155413704493;4.97504320755742;1.29181265676918;24.1048963797137;4.80816544797478
FR;0;2021-05-27;1.15026455712319;4.87223458781454;1.25754311685488;23.1378993621321;4.6323478084145
FR;0;2021-05-28;1.08321545729088;4.67257726831388;1.1949639570114;22.1902720845021;4.4520602288654
FR;0;2021-05-29;1.04447597738777;4.5250692486828;1.15175453711946;21.1502660471032;4.24644298937965
FR;0;2021-05-30;1.00573649748465;4.39842094899955;1.11897497720144;21.0251077274162;4.21366342946163
FR;0;2021-05-31;0.975936897559182;4.41034078896974;1.13536475716045;21.3812129465256;4.25091292936847
FR;0;2021-06-01;0.923787597689607;4.34329168913743;1.08619541728343;20.6347329683925;4.02741592992743
FR;0;2021-06-02;0.870148317823759;4.20919348947281;0.998286597503285;19.8882529902595;3.90374759023673
FR;0;2021-06-03;0.829918857924373;3.99016643002059;0.94166735764489;19.2356417518917;3.79795901050131
FR;0;2021-06-04;0.785219458036166;3.89033777027027;0.923787597689607;18.5904804135052;3.66982073082178
FR;0;2021-06-05;0.727110238181497;3.71005019072117;0.898457937752957;17.8440004353722;3.5446624111348
FR;0;2021-06-06;0.691350718270932;3.59979167099692;0.871638297820033;17.7322519356516;3.51486281120933
FR;0;2021-06-07;0.642181378393904;3.44632373138074;0.823958937939279;17.9825685750256;3.53423255116088
FR;0;2021-06-08;0.607911838479613;3.28689587177947;0.78670943803244;17.2778080367882;3.36884477157452
FR;0;2021-06-09;0.621321658446075;3.05892893234962;0.74498999813678;16.6877759582639;3.21686681195462
FR;0;2021-06-10;0.595991998509424;2.93973053264773;0.712210438218762;16.0530444798513;3.08276861229
FR;0;2021-06-11;0.584072158539236;2.76391289308745;0.667511038330555;15.5479412611146;2.9471804326291
FR;0;2021-06-12;0.564702418587679;2.67451409331104;0.645161338386452;14.9042699027244;2.82649205293094
FR;0;2021-06-13;0.530432878673387;2.608954973475;0.613871758464707;14.8431807228772;2.80563233298311
FR;0;2021-06-14;0.511063138721831;2.434627313911;0.567682378580226;15.005588542471;2.82798203292722
FR;0;2021-06-15;0.499143298751643;2.27966939429855;0.52298297869202;14.4751556637976;2.67153413331849
FR;0;2021-06-16;0.446993998882068;2.16494093458548;0.514043098714378;13.9119432252062;2.57766539355326
FR;0;2021-06-17;0.441034078896974;2.01445295496185;0.488713438777728;13.3681005265664;2.47783673380293
FR;0;2021-06-18;0.415704418960323;1.86396497533822;0.464873758837351;12.8719371878073;2.35267841411595
FR;0;2021-06-19;0.415704418960323;1.7641363155879;0.430604218923059;12.396633568996;2.24688983438053
FR;0;2021-06-20;0.412724458967776;1.67771747580403;0.39335471901622;12.3564041090966;2.21113031446996
FR;0;2021-06-21;0.402294598993861;1.5778888160537;0.381434879046031;12.4517628288581;2.21709023445506
FR;0;2021-06-22;0.37249499906839;1.51232969621766;0.371005019072117;12.0122187299574;2.08448201478671
FR;0;2021-06-23;0.365045099087022;1.43038079642262;0.341205419146645;11.6471736308704;2.02935275492459
FR;0;2021-06-24;0.338225459154098;1.38866135652696;0.314385779213721;11.2404090918877;1.93697399515563
FR;0;2021-06-25;0.320345699198815;1.35737177660521;0.299485979250986;10.8634441528305;1.83565535540903
FR;0;2021-06-26;0.311405819221174;1.30075253674682;0.278626259303156;10.4998890337398;1.77009623557299
FR;0;2021-06-27;0.308425859228627;1.2679729768288;0.283096199291976;10.4596595738404;1.74476657563634
FR;0;2021-06-28;0.286076159284524;1.23668339690705;0.259256519351599;10.51180887371;1.73284673566615
FR;0;2021-06-29;0.274156319314335;1.18751405703003;0.245846699385137;10.2227527544329;1.63748801590464
FR;0;2021-06-30;0.250316639373958;1.17857417705239;0.244356719388864;9.98882589501795;1.60321847599035
FR;0;2021-07-01;0.233926859414949;1.13089481717163;0.233926859414949;9.70721967572224;1.54659923613196
FR;0;2021-07-02;0.244356719388864;1.12493489718654;0.235416839411223;9.44349321638182;1.50338981624002
FR;0;2021-07-03;0.232436879418675;1.09960523724989;0.23839679940377;9.14251725713456;1.4482605563779
FR;0;2021-07-04;0.205617239485751;1.08619541728343;0.232436879418675;9.12761745717183;1.43187077641889
FR;0;2021-07-05;0.211577159470846;1.06384571733932;0.232436879418675;9.21552627695197;1.44975053637417
FR;0;2021-07-06;0.219027059452213;1.03255613741758;0.239886779400043;8.94583989762645;1.38568139653441
FR;0;2021-07-07;0.227966939429855;1.02808619742876;0.241376759396317;8.79237195801028;1.33204211666856
FR;0;2021-07-08;0.229456919426128;1.04596595738404;0.24286673939259;8.61506433845372;1.28436275678781
FR;0;2021-07-09;0.213067139467119;1.0653356973356;0.247336679381411;8.47053627881519;1.25754311685488
FR;0;2021-07-10;0.207107219482025;1.10258519724243;0.260746499347873;8.27683887929963;1.25158319686979
FR;0;2021-07-11;0.214557119463393;1.14132467714555;0.271176359321788;8.3066384792251;1.26201305684371
FR;0;2021-07-12;0.199657319500657;1.19794391700394;0.287566139280797;8.43775671889717;1.28585273678408
FR;0;2021-07-13;0.189227459526742;1.28734271678036;0.289056119277071;8.33345811915802;1.25009321687352
FR;0;2021-07-14;0.168367739578912;1.30224251674309;0.290546099273344;8.20382985948222;1.20390383698904
FR;0;2021-07-15;0.153467939616177;1.38419141653814;0.312895799217448;8.34388797913194;1.23221345691823
FR;0;2021-07-16;0.15495791961245;1.4482605563779;0.320345699198815;8.26342905933316;1.20390383698904
FR;0;2021-07-17;0.153467939616177;1.57192889606861;0.333755519165277;8.20233987948595;1.16516435708592
FR;0;2021-07-18;0.140058119649715;1.66132769584502;0.366535079083296;8.30216853923628;1.19943389700022
FR;0;2021-07-19;0.147508019631082;1.81032569547238;0.396334679008767;8.57930481854316;1.24711325688097
FR;0;2021-07-20;0.143038079642262;1.94293391514072;0.432094198919332;8.60761443847236;1.23817337690333
FR;0;2021-07-21;0.146018039634809;2.19921047449977;0.488713438777728;8.68509339827858;1.26052307684743
FR;0;2021-07-22;0.156447899608724;2.39290787401534;0.52298297869202;8.79833187799537;1.27691285680644
FR;0;2021-07-23;0.165387779586365;2.61938483344892;0.576622258557868;8.91008037771589;1.30969241672446
FR;0;2021-07-24;0.178797599552827;2.79371249301293;0.624301618438622;8.93690001764881;1.33800203665366
FR;0;2021-07-25;0.195187379511836;3.10064837224528;0.688370758278385;9.264695616829;1.42144091644498
FR;0;2021-07-26;0.189227459526742;3.37033475157079;0.730090198174044;9.77575875555083;1.50934973622512
FR;0;2021-07-27;0.22200701944476;3.71601011070626;0.782239498043619;10.0111755949621;1.56298901609096
FR;0;2021-07-28;0.24286673939259;3.96483677008394;0.83289881791692;10.2272226944217;1.6061984359829
FR;0;2021-07-29;0.248826659377685;4.36415140908526;0.955077177611352;10.5237287136802;1.7298667756736
FR;0;2021-07-30;0.259256519351599;4.69641694825426;1.06235573734305;10.8232146929311;1.83565535540903
FR;0;2021-07-31;0.278626259303156;4.99888288749779;1.12791485717909;10.969232732566;1.89525455525997
FR;0;2021-08-01;0.314385779213721;5.13596104715496;1.18155413704493;11.2597788318393;2.01296297496558
FR;0;2021-08-02;0.356105219109381;5.46375664633515;1.29330263676545;11.9809291500357;2.17984073454822
FR;0;2021-08-03;0.391864739019946;5.78112238554141;1.39611125650833;12.2744552093016;2.26476959433581
FR;0;2021-08-04;0.421664338945418;6.05527870485575;1.46614031633318;12.4964622287463;2.3333086741644
FR;0;2021-08-05;0.464873758837351;6.24301618438622;1.50785975622884;12.7989281679899;2.43611729390727
FR;0;2021-08-06;0.50212325874419;6.42628372392786;1.58086877604625;13.0224251674309;2.55084575362034
FR;0;2021-08-07;0.508083178729284;6.60657130347697;1.64642789588228;13.0864943072707;2.62236479344147
FR;0;2021-08-08;0.533412838665934;6.70639996322729;1.69261727576676;13.3964101464956;2.71921349319925
FR;0;2021-08-09;0.566192398583953;6.91797712269814;1.73731667565497;14.2307989444088;2.89205117276698
FR;0;2021-08-10;0.564702418587679;7.08783484227333;1.75966637559907;14.3887368240138;2.92185077269245
FR;0;2021-08-11;0.597481978505698;7.33517152165474;1.81777559545374;14.624153663425;2.99038985252104
FR;0;2021-08-12;0.633241498416263;7.49459938125601;1.84012529539785;14.9295995626611;3.0544589923608
FR;0;2021-08-13;0.679430878300743;7.7091565007194;1.79691587550591;15.1784262220388;3.06190889234217
FR;0;2021-08-14;0.750949918121874;7.8387847603952;1.81628561545747;15.179916202035;3.09468845226018
FR;0;2021-08-15;0.797139298006355;8.0250322599294;1.80585575548355;15.5196316411854;3.19302713201424
FR;0;2021-08-16;0.823958937939279;8.03695209989958;1.83118541542021;16.269091579311;3.35692493160433
FR;0;2021-08-17;0.886538097782768;8.05185189986232;1.85800505535313;16.3137909791992;3.3643748315857
FR;0;2021-08-18;0.952097217618805;8.05781181984741;1.85055515537176;16.4225595189272;3.37927463154843
FR;0;2021-08-19;0.975936897559182;7.99523266000392;1.85502509536058;16.4061697389682;3.43142393141801
FR;0;2021-08-20;0.996796617507012;7.8611344603393;1.88631467528233;16.3763701390427;3.44185379139192
FR;0;2021-08-21;1.0310661574213;7.75087594061506;1.88184473529351;16.0694342598103;3.42248405144037
FR;0;2021-08-22;1.0370260774064;7.75683586060015;1.89525455525997;16.3957398789943;3.49549307125777
FR;0;2021-08-23;1.0653356973356;7.7091565007194;1.85353511536431;17.1466897971161;3.65045099087022
FR;0;2021-08-24;1.09066535727225;7.57207834106223;1.82224553544256;17.0453711573695;3.6236313509373
FR;0;2021-08-25;1.05192587736913;7.33517152165474;1.83565535540903;16.8144242579471;3.63853115090003
FR;0;2021-08-26;1.07576555730951;7.24577272187832;1.81777559545374;16.6996957982341;3.65045099087022
FR;0;2021-08-27;1.09215533726852;7.19362342200875;1.80585575548355;16.6192368784353;3.67280069081433
FR;0;2021-08-28;1.03404611741385;6.9596965625938;1.74923651562516;16.1469132196166;3.60277163098947
FR;0;2021-08-29;1.0087164574772;6.76301920308569;1.72837679567733;16.3480605191135;3.66535079083296
FR;0;2021-08-30;1.01020643747347;6.60955126346951;1.68814733577794;16.9395825776341;3.76368947058701
FR;0;2021-08-31;0.959547117600173;6.43820356389805;1.63599803590837;16.5536777585993;3.6683307508255
FR;0;2021-09-01;0.98338679754055;6.30261538423716;1.55255915611705;16.3227308591769;3.61618145095593
